DateTime,Open,High,Low,Close,Volume
2007-10-05 10:43:00,99.000,99.000,99.000,99.000,2
2007-10-15 12:08:00,99.000,99.000,99.000,99.000,6
2007-10-22 13:45:00,99.000,99.000,99.000,99.000,13
2007-10-29 11:15:00,98.500,98.500,98.500,98.500,1
2007-10-29 11:33:00,98.650,98.650,98.650,98.650,2
2007-10-30 12:40:00,98.800,98.800,98.800,98.800,1
2007-11-05 10:47:00,98.200,98.200,98.200,98.200,1
2007-11-05 12:57:00,98.400,98.400,98.400,98.400,8
2007-11-08 13:42:00,97.900,97.900,97.900,97.900,6
2007-11-09 11:26:00,98.000,98.000,98.000,98.000,8
2007-11-16 11:17:00,97.800,97.800,97.800,97.800,1
2007-11-21 10:33:00,98.300,98.300,98.300,98.300,1
2007-11-26 11:21:00,98.675,98.675,98.675,98.675,2
2007-12-05 13:48:00,98.300,98.300,98.300,98.300,5
2007-12-06 12:49:00,98.450,98.450,98.450,98.450,10
2007-12-07 10:54:00,98.600,98.600,98.600,98.600,3
2007-12-07 11:26:00,98.775,98.800,98.775,98.800,2
2007-12-11 10:28:00,99.200,99.250,99.200,99.250,2
2007-12-14 13:30:00,99.000,99.000,99.000,99.000,1
2007-12-17 11:04:00,99.200,99.200,99.200,99.200,9
2007-12-20 13:21:00,99.400,99.400,99.400,99.400,3
2007-12-21 10:22:00,99.550,99.600,99.550,99.600,7
2007-12-21 11:18:00,99.550,99.550,99.550,99.550,7
2007-12-21 13:23:00,99.750,99.750,99.750,99.750,5
2007-12-27 10:52:00,99.800,99.800,99.800,99.800,1
2007-12-27 12:18:00,100.000,100.000,100.000,100.000,4
2007-12-27 12:20:00,100.000,100.000,100.000,100.000,6
2007-12-28 10:45:00,100.000,100.050,100.000,100.050,8
2008-01-02 12:06:00,100.100,100.100,100.100,100.100,4
2008-01-03 11:04:00,100.450,100.450,100.450,100.450,5
2008-01-03 13:52:00,99.900,99.900,99.900,99.900,4
2008-01-03 13:56:00,99.850,99.850,99.850,99.850,4
2008-01-07 14:12:00,100.400,100.400,100.400,100.400,4
2008-01-08 10:08:00,100.800,100.875,100.800,100.875,46
2008-01-08 10:13:00,100.950,101.825,100.950,101.825,37
2008-01-08 11:36:00,101.000,101.000,101.000,101.000,1
2008-01-08 13:46:00,100.550,100.550,100.300,100.300,2
2008-01-10 10:19:00,101.100,101.100,101.100,101.100,1
2008-01-11 10:10:00,101.950,101.950,101.950,101.950,35
2008-01-11 10:25:00,101.900,101.900,101.900,101.900,10
2008-01-11 12:07:00,102.700,102.700,102.700,102.700,2
2008-01-11 12:08:00,102.700,102.700,102.700,102.700,2
2008-01-11 12:21:00,102.700,102.700,102.700,102.700,16
2008-01-11 13:17:00,102.300,102.300,102.300,102.300,1
2008-01-14 12:17:00,102.500,102.950,102.500,102.950,6
2008-01-14 13:48:00,101.900,101.900,101.900,101.900,10
2008-01-15 11:24:00,101.800,101.800,101.800,101.800,5
2008-01-15 11:28:00,101.800,101.800,101.800,101.800,1
2008-01-16 12:20:00,101.500,101.500,101.500,101.500,10
2008-01-16 12:39:00,101.375,101.375,101.375,101.375,20
2008-01-16 16:04:00,101.200,101.200,101.200,101.200,5
2008-01-17 10:05:00,101.000,101.100,101.000,101.100,16
2008-01-17 10:06:00,101.100,101.100,101.100,101.100,1
2008-01-17 12:48:00,101.000,101.000,101.000,101.000,5
2008-01-17 12:54:00,101.000,101.000,101.000,101.000,4
