DateTime,Open,High,Low,Close,Volume
2015-05-05 09:01:00,142.975,142.975,142.975,142.975,1
2015-05-05 09:02:00,143.200,143.200,143.200,143.200,1
2015-05-05 11:48:00,143.600,143.600,143.000,143.000,10
2015-05-05 12:57:00,143.000,143.000,143.000,143.000,3
2015-05-05 13:01:00,143.000,143.000,143.000,143.000,4
2015-05-05 13:06:00,143.000,143.000,143.000,143.000,3
2015-05-05 13:07:00,143.000,143.000,143.000,143.000,3
2015-05-05 13:08:00,143.000,143.000,143.000,143.000,5
2015-05-05 13:16:00,143.000,143.000,143.000,143.000,2
2015-05-05 13:18:00,143.250,143.250,143.250,143.250,3
2015-05-05 13:25:00,143.250,143.250,143.250,143.250,8
2015-05-05 13:26:00,143.250,143.250,143.250,143.250,5
2015-05-05 13:27:00,143.250,143.250,143.250,143.250,5
2015-05-05 13:28:00,143.250,143.250,143.250,143.250,1
2015-05-05 13:29:00,143.250,143.250,143.250,143.250,2
2015-05-05 13:30:00,143.250,143.250,143.250,143.250,1
2015-05-06 12:39:00,142.750,142.750,142.750,142.750,1
2015-05-06 13:55:00,143.500,143.500,143.500,143.500,4
2015-05-06 16:37:00,143.000,143.000,143.000,143.000,1
2015-05-06 16:59:00,143.000,143.000,143.000,143.000,2
2015-05-07 09:09:00,143.000,143.000,143.000,143.000,1
2015-05-07 11:52:00,143.500,143.500,143.500,143.500,3
2015-05-07 14:12:00,143.500,143.500,143.500,143.500,2
2015-05-07 16:29:00,143.500,143.500,143.500,143.500,1
2015-05-07 16:30:00,143.500,143.500,143.500,143.500,2
2015-05-07 16:32:00,143.500,143.500,143.500,143.500,1
2015-05-07 16:37:00,143.500,143.500,143.500,143.500,1
2015-05-07 16:41:00,143.500,143.500,143.500,143.500,1
2015-05-07 16:42:00,143.500,143.500,143.500,143.500,1
2015-05-07 16:51:00,143.500,143.500,143.500,143.500,3
2015-05-07 16:53:00,143.500,143.500,143.500,143.500,2
2015-05-08 09:38:00,143.500,143.500,143.500,143.500,2
2015-05-08 09:41:00,143.500,143.500,143.500,143.500,5
2015-05-08 09:42:00,143.500,143.500,143.500,143.500,1
2015-05-08 09:43:00,143.500,143.500,143.500,143.500,10
2015-05-08 09:44:00,143.500,143.500,143.500,143.500,10
