DateTime,Open,High,Low,Close,Volume
2017-01-03 13:40:00,100.000,100.000,100.000,100.000,1
2017-01-03 13:41:00,100.000,100.000,100.000,100.000,1
2017-01-04 10:05:00,99.500,99.500,99.500,99.500,1
2017-01-04 10:06:00,99.900,99.900,99.900,99.900,1
2017-01-04 10:07:00,99.900,99.900,99.900,99.900,1
2017-01-04 10:13:00,99.900,99.900,99.900,99.900,1
2017-01-04 10:17:00,99.900,99.900,99.900,99.900,2
2017-01-04 10:21:00,99.800,99.800,99.800,99.800,1
2017-01-04 10:23:00,99.825,99.825,99.825,99.825,1
2017-01-04 11:03:00,99.650,99.650,99.650,99.650,1
2017-01-05 10:09:00,99.500,99.500,99.500,99.500,1
2017-01-05 10:11:00,99.500,99.500,99.500,99.500,1
2017-01-06 10:54:00,99.550,99.550,99.550,99.550,1
2017-01-06 10:58:00,99.550,99.550,99.550,99.550,1
2017-01-06 10:59:00,99.550,99.550,99.550,99.550,1
2017-01-06 11:41:00,99.475,99.475,99.475,99.475,1
2017-01-06 12:00:00,99.475,99.475,99.475,99.475,1
2017-01-06 12:06:00,99.475,99.475,99.475,99.475,1
2017-01-06 13:12:00,99.475,99.475,99.475,99.475,1
2017-01-06 13:55:00,99.475,99.475,99.475,99.475,1
2017-01-06 13:59:00,99.550,99.550,99.550,99.550,2
2017-01-09 13:15:00,99.775,99.775,99.775,99.775,1
2017-01-09 13:45:00,99.775,99.775,99.775,99.775,1
2017-01-09 13:55:00,99.775,99.775,99.775,99.775,2
2017-01-09 13:56:00,99.775,99.775,99.775,99.775,2
2017-01-09 13:57:00,99.775,99.775,99.775,99.775,1
2017-01-09 13:58:00,99.775,99.775,99.775,99.775,1
2017-01-09 13:59:00,99.775,99.900,99.775,99.900,4
2017-01-09 14:00:00,99.900,99.900,99.900,99.900,1
2017-01-09 14:03:00,99.800,99.800,99.800,99.800,2
2017-01-09 14:04:00,99.800,99.800,99.800,99.800,2
2017-01-10 09:30:00,100.000,100.000,100.000,100.000,1
2017-01-10 09:47:00,99.725,99.725,99.725,99.725,1
2017-01-10 09:52:00,99.725,99.725,99.725,99.725,1
2017-01-10 09:53:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:04:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:06:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:07:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:14:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:15:00,99.725,99.725,99.725,99.725,2
2017-01-10 10:17:00,99.725,99.725,99.725,99.725,1
2017-01-10 10:42:00,99.750,99.750,99.750,99.750,2
2017-01-10 11:01:00,99.750,99.750,99.750,99.750,4
2017-01-10 11:02:00,99.750,99.750,99.750,99.750,2
2017-01-10 11:03:00,99.750,99.800,99.750,99.800,22
2017-01-10 11:04:00,100.000,100.000,100.000,100.000,3
2017-01-10 11:26:00,100.000,100.000,100.000,100.000,2
2017-01-10 12:07:00,100.000,100.000,100.000,100.000,2
2017-01-10 12:11:00,100.000,100.000,100.000,100.000,3
2017-01-10 12:15:00,100.000,100.000,100.000,100.000,1
2017-01-10 12:16:00,100.000,100.000,100.000,100.000,2
2017-01-10 12:30:00,100.425,100.425,100.425,100.425,1
2017-01-10 12:37:00,100.425,100.425,100.425,100.425,4
2017-01-10 13:15:00,100.425,100.425,100.425,100.425,1
2017-01-10 13:16:00,100.425,100.425,100.425,100.425,4
2017-01-10 13:18:00,100.500,100.500,100.500,100.500,3
2017-01-10 13:20:00,100.500,100.500,100.500,100.500,2
2017-01-10 13:35:00,100.500,100.500,100.500,100.500,2
2017-01-10 13:36:00,100.500,100.500,100.500,100.500,4
2017-01-10 13:38:00,100.500,100.500,100.500,100.500,7
2017-01-10 13:51:00,100.500,100.500,100.475,100.475,13
2017-01-10 13:52:00,100.400,100.475,100.400,100.475,12
2017-01-10 13:53:00,100.350,100.475,100.350,100.475,21
2017-01-10 13:55:00,100.475,100.475,100.475,100.475,2
2017-01-10 13:57:00,100.500,100.500,100.500,100.500,4
2017-01-10 13:58:00,100.500,100.500,100.500,100.500,5
2017-01-10 13:59:00,100.500,100.500,100.500,100.500,3
2017-01-10 14:02:00,100.500,100.500,100.500,100.500,47
2017-01-10 14:03:00,100.500,100.500,100.500,100.500,9
2017-01-11 09:30:00,100.300,100.400,100.300,100.400,12
2017-01-11 10:33:00,100.300,100.300,100.300,100.300,2
2017-01-11 10:34:00,100.300,100.300,100.300,100.300,1
2017-01-11 10:36:00,100.300,100.300,100.300,100.300,5
2017-01-11 10:46:00,100.300,100.300,100.300,100.300,2
2017-01-11 11:02:00,100.400,100.400,100.400,100.400,1
2017-01-11 11:03:00,100.400,100.400,100.400,100.400,3
2017-01-11 11:07:00,100.400,100.400,100.400,100.400,3
2017-01-11 11:08:00,100.400,100.400,100.400,100.400,1
2017-01-11 11:17:00,100.500,100.500,100.500,100.500,2
2017-01-11 11:23:00,100.500,100.500,100.500,100.500,3
2017-01-11 11:24:00,100.500,100.500,100.500,100.500,1
2017-01-11 11:28:00,100.500,100.500,100.500,100.500,2
2017-01-11 11:35:00,100.500,100.500,100.500,100.500,1
2017-01-11 11:37:00,100.500,100.500,100.500,100.500,1
2017-01-11 12:09:00,100.600,100.600,100.600,100.600,1
2017-01-11 12:10:00,100.725,100.750,100.725,100.750,9
2017-01-11 12:37:00,100.500,100.500,100.500,100.500,6
2017-01-11 13:17:00,100.600,100.600,100.600,100.600,3
2017-01-11 13:18:00,100.600,100.600,100.600,100.600,1
2017-01-11 13:23:00,100.600,100.600,100.600,100.600,1
2017-01-11 13:27:00,100.600,100.600,100.600,100.600,5
2017-01-11 13:34:00,100.500,100.500,100.500,100.500,1
2017-01-11 13:36:00,100.500,100.500,100.500,100.500,2
2017-01-12 09:30:00,100.500,100.500,100.500,100.500,2
2017-01-12 09:31:00,100.175,100.175,100.175,100.175,1
2017-01-12 09:32:00,100.025,100.025,100.000,100.000,6
2017-01-12 09:33:00,100.025,100.025,100.025,100.025,1
2017-01-12 09:53:00,100.000,100.000,100.000,100.000,1
2017-01-12 10:13:00,100.175,100.175,100.175,100.175,1
2017-01-12 10:33:00,100.150,100.150,100.150,100.150,2
2017-01-12 10:34:00,99.925,100.050,99.925,100.050,6
2017-01-12 11:55:00,99.675,99.675,99.675,99.675,1
2017-01-13 11:53:00,100.750,100.750,100.750,100.750,1
