DateTime,Open,High,Low,Close,Volume
2015-01-05 11:02:00,151.500,151.500,151.500,151.500,2
2015-01-05 14:05:00,151.000,151.000,151.000,151.000,1
2015-01-07 10:49:00,149.625,149.900,149.625,149.900,2
2015-01-07 12:32:00,149.000,149.000,149.000,149.000,1
2015-01-08 12:49:00,149.000,149.000,149.000,149.000,1
2015-01-08 13:02:00,149.000,149.000,149.000,149.000,1
2015-01-08 13:28:00,149.000,149.000,149.000,149.000,1
2015-01-08 13:30:00,149.000,149.000,149.000,149.000,2
2015-01-08 13:31:00,149.000,149.000,149.000,149.000,2
2015-01-08 13:35:00,149.000,149.000,149.000,149.000,1
2015-01-08 13:36:00,149.000,149.000,149.000,149.000,1
2015-01-08 13:51:00,149.000,149.000,149.000,149.000,1
2015-01-13 10:47:00,146.000,146.000,146.000,146.000,2
2015-01-13 10:54:00,146.000,146.000,146.000,146.000,2
2015-01-13 10:56:00,146.000,146.000,146.000,146.000,2
2015-01-13 11:00:00,146.000,146.000,146.000,146.000,4
2015-01-13 11:02:00,145.925,146.000,145.925,146.000,8
2015-01-13 12:32:00,146.000,146.000,146.000,146.000,1
2015-01-13 12:36:00,146.000,146.000,146.000,146.000,2
2015-01-13 12:45:00,146.000,146.000,146.000,146.000,4
2015-01-13 12:46:00,146.000,146.000,146.000,146.000,2
2015-01-13 12:47:00,146.000,146.000,146.000,146.000,3
2015-01-14 10:41:00,145.500,145.500,145.500,145.500,1
2015-01-14 14:29:00,144.475,144.475,144.475,144.475,5
2015-01-16 09:04:00,142.600,142.650,142.600,142.650,10
2015-01-16 12:05:00,143.250,143.250,143.250,143.250,1
2015-01-16 12:21:00,143.800,143.800,143.800,143.800,1
2015-01-16 12:22:00,143.800,143.800,143.800,143.800,1
2015-01-20 12:15:00,140.925,140.925,140.925,140.925,10
2015-01-22 12:02:00,143.800,143.800,143.800,143.800,3
2015-01-22 13:43:00,142.500,142.500,142.500,142.500,5
2015-01-26 11:14:00,138.150,138.200,138.150,138.200,9
2015-01-27 12:22:00,140.650,140.650,140.650,140.650,1
2015-01-27 13:10:00,141.000,141.000,141.000,141.000,1
2015-01-30 11:28:00,140.600,140.600,140.600,140.600,1
2015-01-30 13:49:00,142.000,142.000,142.000,142.000,1
2015-01-30 13:57:00,142.500,142.500,142.500,142.500,1
2015-02-02 12:43:00,140.800,140.800,140.800,140.800,5
2015-02-03 10:10:00,139.500,139.500,139.500,139.500,5
2015-02-03 12:04:00,138.600,138.600,138.600,138.600,3
2015-02-03 12:27:00,138.600,138.600,138.600,138.600,5
2015-02-03 13:01:00,139.000,139.000,139.000,139.000,1
2015-02-03 13:10:00,140.000,140.000,140.000,140.000,1
2015-02-03 13:29:00,139.675,140.000,139.675,140.000,4
2015-02-04 11:13:00,139.000,139.000,139.000,139.000,1
2015-02-04 14:05:00,138.000,138.000,138.000,138.000,4
2015-02-04 15:10:00,138.750,138.750,138.750,138.750,1
2015-02-05 10:10:00,138.600,138.600,138.600,138.600,2
2015-02-05 11:05:00,138.125,138.125,138.125,138.125,1
2015-02-06 09:00:00,139.000,139.000,139.000,139.000,1
2015-02-06 09:10:00,139.000,139.000,139.000,139.000,3
2015-02-06 11:05:00,139.350,139.350,139.350,139.350,16
2015-02-06 13:45:00,140.000,140.000,140.000,140.000,1
2015-02-09 12:48:00,140.750,140.750,140.725,140.725,2
2015-02-10 14:19:00,140.500,140.500,140.500,140.500,3
2015-02-11 10:52:00,139.225,139.225,139.200,139.200,2
2015-02-11 11:26:00,139.575,139.575,139.575,139.575,5
2015-02-11 11:29:00,139.525,139.550,139.525,139.550,4
