DateTime,Open,High,Low,Close,Volume
2012-11-20 10:58:00,136.250,136.250,136.250,136.250,1
2012-11-20 10:59:00,136.500,136.500,136.500,136.500,1
2012-11-21 08:56:00,135.500,135.500,135.500,135.500,1
2012-11-21 14:19:00,135.600,135.600,135.600,135.600,2
2012-11-23 02:35:00,136.000,136.000,136.000,136.000,1
2012-11-23 11:27:00,136.325,136.325,136.300,136.300,2
2012-11-23 11:51:00,136.425,136.425,136.425,136.425,1
2012-11-23 11:55:00,136.450,136.450,136.450,136.450,2
2012-11-23 12:01:00,136.500,136.500,136.500,136.500,1
2012-11-23 12:20:00,136.575,136.575,136.575,136.575,2
2012-11-23 12:22:00,136.575,136.575,136.575,136.575,1
2012-11-23 12:49:00,136.675,136.675,136.675,136.675,2
2012-11-26 10:16:00,136.200,136.200,136.200,136.200,1
2012-11-26 10:37:00,136.200,136.200,136.200,136.200,2
2012-11-26 11:15:00,136.300,136.300,136.300,136.300,2
2012-11-26 12:45:00,136.175,136.175,136.175,136.175,3
2012-11-26 12:52:00,136.175,136.175,136.175,136.175,1
2012-11-26 14:16:00,136.575,136.575,136.575,136.575,2
2012-11-26 14:57:00,136.350,136.350,136.350,136.350,2
2012-11-27 10:31:00,136.700,136.700,136.700,136.700,1
2012-11-27 10:36:00,136.800,136.800,136.800,136.800,1
2012-11-27 11:01:00,136.800,136.800,136.800,136.800,4
2012-11-27 11:53:00,137.000,137.000,137.000,137.000,4
2012-11-27 12:04:00,136.875,136.900,136.875,136.900,2
2012-11-28 12:47:00,136.350,136.350,136.350,136.350,2
2012-11-28 13:35:00,136.300,136.300,136.275,136.275,2
2012-11-28 13:59:00,136.350,136.350,136.350,136.350,2
2012-11-28 15:03:00,136.250,136.250,136.250,136.250,1
2012-11-28 15:38:00,136.250,136.250,136.250,136.250,1
2012-11-28 15:39:00,136.250,136.250,136.250,136.250,1
2012-11-29 11:24:00,136.650,136.650,136.650,136.650,1
2012-11-29 13:14:00,136.650,136.650,136.650,136.650,1
2012-11-30 11:15:00,136.000,136.000,135.975,135.975,3
2012-11-30 11:22:00,135.975,135.975,135.975,135.975,1
2012-11-30 11:29:00,135.975,135.975,135.975,135.975,1
2012-11-30 13:41:00,136.375,136.375,136.375,136.375,3
2012-11-30 13:43:00,136.400,136.400,136.250,136.250,6
2012-11-30 13:44:00,136.350,136.350,136.350,136.350,1
2012-12-03 13:51:00,136.600,136.600,136.600,136.600,2
2012-12-04 07:07:00,136.575,136.575,136.575,136.575,2
2012-12-04 08:13:00,136.600,136.600,136.600,136.600,1
2012-12-04 13:49:00,136.700,136.700,136.700,136.700,1
2012-12-05 11:24:00,136.725,136.725,136.725,136.725,2
2012-12-05 13:44:00,136.750,136.750,136.750,136.750,1
2012-12-05 15:40:00,136.750,136.750,136.750,136.750,1
2012-12-06 10:56:00,136.750,136.750,136.750,136.750,1
2012-12-06 11:40:00,136.750,136.750,136.750,136.750,2
2012-12-06 13:26:00,137.000,137.250,137.000,137.250,6
2012-12-10 12:30:00,136.600,136.600,136.600,136.600,1
2012-12-10 13:47:00,136.700,136.700,136.700,136.700,1
2012-12-10 14:59:00,136.800,136.800,136.800,136.800,1
2012-12-11 11:01:00,137.175,137.175,137.175,137.175,2
2012-12-11 11:02:00,137.250,137.250,137.250,137.250,2
2012-12-11 11:22:00,137.675,137.725,137.675,137.725,4
2012-12-11 11:23:00,137.750,137.750,137.750,137.750,1
2012-12-11 13:58:00,137.500,137.500,137.500,137.500,1
2012-12-12 10:23:00,137.500,137.500,137.500,137.500,4
2012-12-12 10:50:00,137.550,137.550,137.550,137.550,1
2012-12-12 11:12:00,137.750,137.750,137.750,137.750,1
2012-12-13 10:35:00,138.000,138.000,138.000,138.000,1
2012-12-13 11:22:00,138.000,138.000,138.000,138.000,1
2012-12-13 11:27:00,138.100,138.100,138.100,138.100,1
2012-12-13 12:12:00,138.000,138.000,138.000,138.000,1
2012-12-13 12:57:00,137.900,137.900,137.900,137.900,1
2012-12-13 13:04:00,137.750,137.750,137.750,137.750,1
2012-12-13 13:15:00,137.550,137.550,137.525,137.525,2
2012-12-13 19:27:00,137.425,137.425,137.400,137.400,2
2012-12-13 19:28:00,137.400,137.400,137.400,137.400,3
2012-12-13 19:29:00,137.400,137.400,137.400,137.400,1
2012-12-14 11:53:00,138.175,138.175,138.175,138.175,2
2012-12-14 11:55:00,138.225,138.250,138.225,138.250,3
2012-12-14 11:56:00,138.250,138.250,138.250,138.250,1
2012-12-14 13:05:00,137.950,137.950,137.950,137.950,1
2012-12-14 13:28:00,138.150,138.150,138.150,138.150,1
2012-12-14 13:40:00,138.025,138.025,138.000,138.000,2
2012-12-14 13:41:00,138.000,138.000,138.000,138.000,3
2012-12-14 13:43:00,138.000,138.000,138.000,138.000,2
2012-12-14 13:44:00,138.000,138.000,138.000,138.000,3
2012-12-17 10:05:00,138.000,138.300,138.000,138.300,5
2012-12-17 10:35:00,138.675,138.675,138.675,138.675,1
2012-12-17 10:36:00,138.675,138.675,138.675,138.675,1
2012-12-17 11:28:00,138.400,138.400,138.400,138.400,1
2012-12-17 12:06:00,138.200,138.200,138.200,138.200,1
2012-12-17 12:33:00,138.075,138.075,138.075,138.075,1
2012-12-17 12:37:00,138.550,138.550,138.550,138.550,2
2012-12-17 13:13:00,138.500,138.500,138.500,138.500,1
2012-12-17 13:44:00,138.725,138.725,138.725,138.725,2
2012-12-17 13:52:00,138.750,138.750,138.750,138.750,1
