DateTime,Open,High,Low,Close,Volume
2012-09-11 08:26:00,138.050,138.050,138.050,138.050,1
2012-09-11 09:39:00,137.900,137.900,137.900,137.900,1
2012-09-11 11:03:00,137.700,137.700,137.700,137.700,1
2012-09-11 11:21:00,137.700,137.700,137.700,137.700,1
2012-09-11 13:58:00,138.075,138.075,138.075,138.075,1
2012-09-12 12:40:00,138.000,138.000,138.000,138.000,1
2012-09-13 08:49:00,137.925,137.925,137.850,137.850,2
2012-09-13 10:55:00,137.550,137.550,137.550,137.550,2
2012-09-13 12:41:00,137.550,137.550,137.550,137.550,1
2012-09-17 10:58:00,137.400,137.400,137.400,137.400,2
2012-09-17 13:40:00,137.000,137.000,137.000,137.000,1
2012-09-19 13:31:00,137.400,137.400,137.400,137.400,1
2012-09-19 13:59:00,137.400,137.400,137.400,137.400,7
2012-09-19 14:08:00,137.425,137.425,137.425,137.425,1
2012-09-19 14:09:00,137.375,137.375,137.375,137.375,3
2012-09-24 13:49:00,136.875,136.875,136.875,136.875,1
2012-09-24 14:11:00,136.850,136.850,136.850,136.850,1
2012-09-26 09:46:00,135.500,135.550,135.500,135.550,3
2012-09-26 11:26:00,134.925,134.925,134.900,134.900,5
2012-09-26 12:28:00,134.750,134.750,134.750,134.750,2
2012-10-01 13:55:00,135.500,135.500,135.500,135.500,1
2012-10-01 13:56:00,135.500,135.500,135.500,135.500,1
2012-10-01 13:59:00,135.500,135.500,135.500,135.500,2
2012-10-03 08:25:00,135.925,135.925,135.800,135.800,2
2012-10-04 13:57:00,136.200,136.200,136.200,136.200,1
2012-10-05 13:19:00,136.075,136.075,136.075,136.075,2
2012-10-08 10:32:00,136.450,136.450,136.450,136.450,2
2012-10-08 10:38:00,136.550,136.550,136.525,136.525,4
2012-10-08 11:28:00,136.300,136.300,136.300,136.300,10
2012-10-08 12:04:00,136.225,136.225,136.200,136.200,10
2012-10-09 08:58:00,136.600,136.600,136.600,136.600,2
2012-10-09 09:00:00,136.600,136.600,136.600,136.600,1
2012-10-09 09:43:00,136.600,136.600,136.600,136.600,2
2012-10-09 11:51:00,136.450,136.450,136.450,136.450,4
2012-10-09 11:55:00,136.325,136.325,136.325,136.325,3
2012-10-09 12:20:00,136.325,136.325,136.325,136.325,2
2012-10-09 12:44:00,136.350,136.350,136.350,136.350,5
2012-10-09 13:11:00,136.450,136.450,136.450,136.450,5
2012-10-10 13:02:00,136.375,136.375,136.375,136.375,1
2012-10-11 08:52:00,136.425,136.425,136.425,136.425,1
2012-10-11 08:56:00,136.425,136.425,136.425,136.425,1
2012-10-11 09:23:00,136.150,136.150,136.150,136.150,1
2012-10-11 09:27:00,136.425,136.550,136.425,136.550,6
2012-10-11 13:17:00,136.150,136.150,136.150,136.150,4
2012-10-11 13:22:00,136.125,136.125,136.125,136.125,3
2012-10-11 13:30:00,136.000,136.000,136.000,136.000,1
2012-10-11 13:32:00,136.050,136.050,136.050,136.050,1
2012-10-11 13:33:00,136.025,136.025,136.025,136.025,1
2012-10-11 13:36:00,136.025,136.025,136.025,136.025,1
2012-10-11 13:37:00,136.100,136.100,136.100,136.100,1
2012-10-12 12:30:00,135.500,135.500,135.450,135.450,2
2012-10-12 12:31:00,135.350,135.350,135.325,135.325,3
2012-10-18 10:16:00,136.650,136.650,136.650,136.650,1
2012-10-18 11:33:00,136.600,136.600,136.600,136.600,1
2012-10-19 08:46:00,136.875,136.900,136.875,136.900,3
2012-10-19 09:06:00,136.875,136.875,136.875,136.875,1
2012-10-19 10:56:00,136.800,136.800,136.800,136.800,1
2012-10-19 12:12:00,136.250,136.250,136.250,136.250,1
2012-10-19 12:40:00,136.400,136.400,136.400,136.400,1
2012-10-22 10:06:00,136.950,136.950,136.950,136.950,1
2012-10-22 10:41:00,136.700,136.700,136.700,136.700,1
2012-10-22 13:59:00,136.400,136.400,136.400,136.400,4
2012-10-22 14:06:00,136.375,136.375,136.375,136.375,4
2012-10-22 14:07:00,136.400,136.400,136.400,136.400,4
2012-10-23 09:21:00,136.175,136.175,136.175,136.175,4
2012-10-23 10:21:00,136.250,136.250,136.250,136.250,4
2012-10-23 10:22:00,136.275,136.275,136.200,136.200,4
2012-10-23 10:26:00,136.200,136.200,136.200,136.200,3
2012-10-23 10:27:00,136.150,136.150,136.150,136.150,1
2012-10-23 10:28:00,136.125,136.125,136.125,136.125,4
2012-10-23 10:38:00,136.175,136.175,136.175,136.175,1
2012-10-23 10:42:00,136.100,136.100,136.100,136.100,1
2012-10-23 10:46:00,136.050,136.050,136.025,136.025,2
2012-10-23 10:52:00,136.025,136.025,136.025,136.025,4
2012-10-23 12:02:00,136.000,136.000,136.000,136.000,7
2012-10-24 10:08:00,136.900,136.900,136.900,136.900,2
2012-10-24 10:26:00,137.000,137.000,137.000,137.000,2
2012-10-24 13:41:00,136.900,136.900,136.900,136.900,2
2012-10-25 10:00:00,136.750,136.900,136.750,136.900,6
2012-10-25 10:22:00,136.450,136.450,136.450,136.450,2
2012-10-25 10:25:00,136.450,136.450,136.450,136.450,3
2012-10-25 10:43:00,136.900,136.900,136.900,136.900,6
2012-10-25 11:00:00,136.900,136.900,136.900,136.900,2
2012-10-25 14:05:00,135.950,135.950,135.950,135.950,2
2012-10-26 09:43:00,135.800,135.800,135.800,135.800,1
2012-10-26 09:47:00,135.800,135.800,135.800,135.800,1
2012-10-30 09:12:00,135.500,135.500,135.500,135.500,2
2012-10-30 09:58:00,135.875,135.875,135.875,135.875,1
2012-10-30 11:08:00,135.650,135.650,135.650,135.650,2
2012-10-30 12:17:00,135.650,135.650,135.650,135.650,1
2012-10-30 12:40:00,135.850,135.875,135.850,135.875,3
2012-10-30 14:09:00,136.000,136.000,136.000,136.000,2
2012-11-01 10:06:00,136.100,136.100,136.100,136.100,1
2012-11-06 10:15:00,135.000,135.000,135.000,135.000,1
2012-11-06 12:05:00,135.350,135.350,135.350,135.350,1
2012-11-06 12:08:00,135.350,135.350,135.350,135.350,3
2012-11-07 11:56:00,135.625,135.625,135.600,135.600,4
2012-11-07 12:06:00,135.600,135.600,135.600,135.600,4
2012-11-07 12:11:00,135.650,135.650,135.650,135.650,1
2012-11-07 12:15:00,135.550,135.550,135.550,135.550,3
2012-11-07 12:17:00,135.675,135.675,135.675,135.675,1
2012-11-07 12:43:00,135.650,135.650,135.650,135.650,1
2012-11-07 12:50:00,135.425,135.425,135.375,135.375,8
2012-11-07 12:51:00,135.350,135.350,135.350,135.350,2
2012-11-07 12:52:00,135.300,135.300,135.300,135.300,2
2012-11-07 12:53:00,135.400,135.400,135.400,135.400,1
2012-11-07 12:57:00,135.350,135.350,135.350,135.350,3
2012-11-07 13:01:00,135.350,135.350,135.350,135.350,2
2012-11-07 13:02:00,135.300,135.300,135.275,135.275,6
2012-11-07 13:04:00,135.300,135.300,135.300,135.300,4
2012-11-08 13:58:00,135.500,135.500,135.500,135.500,1
2012-11-08 13:59:00,135.500,135.500,135.500,135.500,1
2012-11-08 14:00:00,135.500,135.500,135.500,135.500,1
2012-11-09 10:22:00,135.500,135.500,135.500,135.500,4
2012-11-09 12:43:00,135.450,135.450,135.425,135.425,2
2012-11-09 12:44:00,135.425,135.425,135.400,135.400,2
2012-11-09 12:45:00,135.375,135.375,135.375,135.375,2
2012-11-09 12:46:00,135.375,135.375,135.350,135.350,4
2012-11-09 12:47:00,135.350,135.350,135.350,135.350,2
2012-11-09 12:48:00,135.350,135.350,135.350,135.350,2
2012-11-09 12:49:00,135.325,135.325,135.325,135.325,1
2012-11-09 12:51:00,135.300,135.300,135.300,135.300,1
2012-11-12 11:38:00,135.000,135.000,135.000,135.000,1
2012-11-12 14:50:00,134.850,134.850,134.825,134.825,2
2012-11-12 14:51:00,134.800,134.800,134.800,134.800,2
2012-11-13 11:00:00,134.650,134.650,134.650,134.650,1
2012-11-14 10:55:00,134.525,134.525,134.425,134.425,8
2012-11-14 11:08:00,134.400,134.400,134.400,134.400,1
2012-11-14 11:23:00,134.350,134.350,134.350,134.350,2
2012-11-14 13:06:00,134.125,134.125,134.125,134.125,2
2012-11-14 13:07:00,133.900,133.975,133.900,133.975,4
2012-11-14 13:09:00,134.000,134.000,134.000,134.000,2
2012-11-14 13:10:00,134.000,134.000,134.000,134.000,2
2012-11-15 09:47:00,133.850,133.850,133.850,133.850,1
2012-11-15 09:59:00,133.850,133.850,133.850,133.850,3
2012-11-15 10:08:00,133.850,133.850,133.850,133.850,4
2012-11-15 10:51:00,134.050,134.050,134.050,134.050,2
2012-11-15 11:36:00,134.125,134.225,134.125,134.225,2
2012-11-15 13:04:00,134.075,134.075,134.075,134.075,1
2012-11-16 12:46:00,134.150,134.150,134.150,134.150,1
2012-11-16 13:09:00,134.250,134.250,134.250,134.250,1
2012-11-16 13:32:00,134.450,134.450,134.450,134.450,1
2012-11-16 13:38:00,134.500,134.500,134.500,134.500,1
2012-11-16 14:08:00,134.500,134.500,134.500,134.500,1
2012-11-19 10:05:00,134.650,134.650,134.650,134.650,1
2012-11-19 10:25:00,134.650,134.650,134.650,134.650,1
2012-11-19 10:26:00,134.650,134.650,134.650,134.650,4
2012-11-20 12:47:00,135.000,135.000,135.000,135.000,1
2012-11-20 12:56:00,135.000,135.000,135.000,135.000,2
2012-11-21 10:08:00,135.300,135.300,135.300,135.300,3
2012-11-21 10:13:00,135.300,135.300,135.300,135.300,1
2012-11-21 10:14:00,135.300,135.300,135.300,135.300,1
2012-11-21 10:24:00,135.400,135.400,135.400,135.400,2
2012-11-21 10:50:00,135.600,135.600,135.600,135.600,1
2012-11-21 10:51:00,135.600,135.600,135.600,135.600,1
2012-11-21 11:25:00,135.150,135.150,135.150,135.150,4
2012-11-21 13:40:00,135.375,135.375,135.350,135.350,4
2012-11-21 13:41:00,135.350,135.350,135.350,135.350,1
2012-11-21 14:19:00,135.000,135.000,135.000,135.000,2
2012-11-23 02:35:00,135.450,135.450,135.450,135.450,1
2012-11-23 11:32:00,135.875,135.875,135.875,135.875,2
2012-11-23 12:30:00,135.825,135.825,135.825,135.825,2
2012-11-26 10:16:00,135.550,135.550,135.550,135.550,2
2012-11-26 10:17:00,135.500,135.500,135.500,135.500,1
2012-11-26 10:31:00,135.600,135.600,135.600,135.600,2
2012-11-26 13:09:00,135.725,135.725,135.725,135.725,1
2012-11-26 13:10:00,135.750,135.750,135.750,135.750,1
2012-11-27 10:06:00,135.900,135.900,135.900,135.900,1
2012-11-27 10:31:00,136.075,136.075,136.075,136.075,1
2012-11-27 10:33:00,136.050,136.050,136.050,136.050,2
2012-11-27 11:41:00,136.200,136.200,136.175,136.175,4
2012-11-27 11:48:00,136.200,136.200,136.150,136.150,10
2012-11-27 12:04:00,136.225,136.250,136.225,136.250,4
2012-11-28 11:03:00,136.025,136.050,136.025,136.050,2
2012-11-28 11:13:00,135.925,135.925,135.925,135.925,1
2012-11-28 11:57:00,136.100,136.100,136.100,136.100,1
2012-11-28 11:59:00,136.100,136.100,136.100,136.100,9
2012-11-28 12:40:00,135.900,135.900,135.900,135.900,1
2012-11-28 13:05:00,135.975,135.975,135.975,135.975,2
2012-11-28 13:35:00,135.700,135.700,135.700,135.700,1
2012-11-28 15:03:00,135.600,135.600,135.600,135.600,1
2012-11-28 15:07:00,135.600,135.600,135.600,135.600,1
2012-11-28 15:11:00,135.600,135.600,135.600,135.600,1
2012-11-28 15:38:00,135.600,135.600,135.600,135.600,1
2012-11-28 15:39:00,135.600,135.600,135.600,135.600,1
2012-11-29 13:44:00,135.900,135.900,135.900,135.900,1
2012-11-29 13:55:00,135.900,135.900,135.900,135.900,1
2012-11-30 11:15:00,135.275,135.275,135.275,135.275,1
2012-11-30 11:16:00,135.275,135.275,135.275,135.275,1
2012-11-30 13:56:00,135.550,135.550,135.550,135.550,1
2012-11-30 13:57:00,135.575,135.600,135.575,135.600,4
2012-12-03 11:45:00,135.200,135.200,135.200,135.200,1
2012-12-03 12:29:00,135.550,135.600,135.550,135.600,10
2012-12-03 13:51:00,135.800,135.800,135.800,135.800,1
2012-12-03 13:57:00,135.800,135.800,135.800,135.800,1
2012-12-03 14:06:00,135.850,135.850,135.850,135.850,2
2012-12-03 14:16:00,135.875,135.875,135.875,135.875,1
2012-12-03 14:21:00,135.850,135.850,135.775,135.775,2
2012-12-04 10:10:00,135.375,135.375,135.375,135.375,2
2012-12-04 11:43:00,135.500,135.500,135.500,135.500,1
2012-12-04 13:41:00,135.800,135.875,135.800,135.875,2
2012-12-05 11:02:00,135.575,135.575,135.575,135.575,1
2012-12-05 11:08:00,135.850,135.850,135.850,135.850,2
2012-12-05 12:56:00,135.850,135.850,135.850,135.850,1
2012-12-05 14:02:00,135.800,135.800,135.800,135.800,2
2012-12-06 11:27:00,135.800,135.800,135.800,135.800,2
2012-12-06 13:26:00,136.200,136.350,136.200,136.350,16
