DateTime,Open,High,Low,Close,Volume
2011-03-08 14:29:00,117.500,117.500,117.500,117.500,1
2011-03-25 11:13:00,116.500,117.000,116.500,117.000,2
2011-03-25 11:29:00,117.500,117.500,117.500,117.500,1
2011-03-28 10:09:00,118.500,118.500,118.500,118.500,1
2011-03-28 11:10:00,118.500,118.500,118.500,118.500,2
2011-03-31 09:36:00,119.900,120.000,119.900,120.000,3
2011-03-31 13:05:00,120.900,120.900,120.900,120.900,1
2011-04-04 12:28:00,122.500,122.500,122.500,122.500,1
2011-04-05 01:51:00,122.500,122.500,122.500,122.500,1
2011-04-05 02:03:00,122.500,122.500,122.500,122.500,1
2011-04-05 10:06:00,121.500,121.500,121.500,121.500,2
2011-04-06 11:00:00,121.250,121.250,121.250,121.250,1
2011-04-06 11:20:00,120.350,120.350,120.350,120.350,4
2011-04-06 13:02:00,120.000,120.000,120.000,120.000,1
2011-04-14 10:44:00,119.875,119.875,119.875,119.875,4
2011-04-18 12:12:00,119.700,119.700,119.700,119.700,1
2011-04-19 05:43:00,120.000,120.000,120.000,120.000,1
2011-04-19 10:27:00,120.000,120.000,120.000,120.000,1
2011-04-19 11:06:00,120.000,120.000,120.000,120.000,1
2011-04-19 11:07:00,120.000,120.000,120.000,120.000,7
2011-04-25 10:18:00,119.800,119.800,119.800,119.800,1
2011-04-25 13:09:00,118.250,118.250,118.250,118.250,1
2011-04-27 10:12:00,118.500,118.500,118.500,118.500,2
2011-04-27 11:03:00,118.500,118.500,118.500,118.500,2
2011-04-28 12:25:00,118.650,118.650,118.650,118.650,1
2011-05-03 11:10:00,117.500,117.500,117.500,117.500,1
2011-05-03 13:53:00,117.250,117.250,117.250,117.250,1
2011-05-03 13:55:00,117.250,117.250,117.150,117.150,3
2011-05-03 13:57:00,117.050,117.050,117.050,117.050,3
2011-05-05 09:13:00,117.100,117.100,117.100,117.100,2
2011-05-10 08:32:00,116.775,116.775,116.775,116.775,1
2011-05-10 08:41:00,116.750,116.750,116.750,116.750,1
2011-05-12 11:03:00,115.550,115.550,115.550,115.550,1
2011-05-12 11:07:00,115.550,115.550,115.550,115.550,1
2011-05-12 11:26:00,115.150,115.150,115.150,115.150,1
2011-05-12 13:35:00,116.625,116.675,116.625,116.675,3
2011-05-12 13:48:00,116.675,116.675,116.675,116.675,1
2011-05-13 11:25:00,116.450,116.450,116.450,116.450,1
2011-05-13 11:28:00,116.350,116.350,116.350,116.350,1
2011-05-13 11:34:00,116.250,116.250,116.250,116.250,1
2011-05-13 12:08:00,115.650,115.650,115.650,115.650,3
2011-05-13 13:27:00,115.975,115.975,115.975,115.975,1
2011-05-16 11:51:00,115.600,115.600,115.600,115.600,1
2011-05-16 13:22:00,115.700,115.700,115.700,115.700,2
2011-05-16 13:59:00,115.250,115.250,115.250,115.250,2
2011-05-16 19:50:00,115.200,115.200,115.200,115.200,1
2011-05-16 20:58:00,115.175,115.175,115.175,115.175,1
2011-05-16 21:14:00,115.150,115.150,115.150,115.150,1
2011-05-17 12:38:00,115.000,115.000,115.000,115.000,3
2011-05-17 13:32:00,115.500,115.500,115.500,115.500,3
2011-05-17 19:29:00,115.500,115.500,115.500,115.500,2
2011-05-18 00:20:00,115.325,115.325,115.325,115.325,1
2011-05-18 00:22:00,115.325,115.325,115.325,115.325,1
2011-05-18 00:23:00,115.325,115.325,115.325,115.325,1
